"Impedance Magnitude",TCBar-S_#1,,
152.24358974359,2.8063945301134,152.24358974359,2.02595485644
152.808276981171,2.84912236836698,152.808276981171,2.02591002274492
155.448717948718,2.8921637183556,155.448717948718,2.02586722595561
157.051282051282,2.93774925264066,157.051282051282,2.02582635945667
157.446819376752,2.987282483265,157.446819376752,2.02578732387354
159.81862807962,3.03842192617783,159.81862807962,2.02575002648111
161.858974358974,3.0920527075543,161.858974358974,2.02571438066853
163.461538461538,3.14821234967307,163.461538461538,2.02568030545407
165.064102564103,3.20642391731022,165.064102564103,2.02564772504489
166.666666666667,3.26748287716093,166.666666666667,2.02561656843674
167.150591485296,3.3321709501624,167.150591485296,2.0255867690498
169.871794871795,3.39976329917052,169.871794871795,2.02555826439662
171.474358974359,3.46961561512401,171.474358974359,2.02553099577916
172.22449926286,3.54309136372593,172.22449926286,2.025504908012
174.679487179487,3.62153901114811,174.679487179487,2.02547994916903
176.282051282051,3.7050852808764,176.282051282051,2.0254560703515
177.884615384615,3.79234003852769,177.884615384615,2.0254332254753
179.48717948718,3.88521323129526,179.48717948718,2.02541137107566
180.125604042256,3.98262675541712,180.125604042256,2.02539046612767
182.692307692308,4.08468674017284,182.692307692308,2.02537047188113
184.294871794872,4.19140456762057,184.294871794872,2.02535135170848
185.897435897436,4.3095735614062,185.897435897436,2.02533307096454
187.5,4.43177827479618,187.5,2.02531559685712
188.389186035997,4.55874177077602,188.389186035997,2.02529889832747
190.705128205128,4.69897588183469,190.705128205128,2.02528294593972
192.307692307692,4.84656402166061,192.307692307692,2.02526771177857
193.910256410256,5.00462218494365,193.910256410256,2.0252531693545
195.512820512821,5.17348845197155,195.512820512821,2.02523929351594
197.115384615385,5.35064740978041,197.115384615385,2.02522606036766
198.717948717949,5.54381586702934,198.717948717949,2.02521344719504
200.320512820513,5.75541996373309,200.320512820513,2.0252014323937
201.923076923077,5.97886052926375,201.923076923077,2.02518999540395
203.525641025641,6.21686410259336,203.525641025641,2.02517911664984
205.128205128205,6.46550502959142,205.128205128205,2.0251687774823
206.730769230769,6.74002578614254,206.730769230769,2.02515896012622
208.333333333333,7.06046648219322,208.333333333333,2.02514964763092
209.935897435897,7.40291269038962,209.935897435897,2.02514082382406
211.538461538462,7.77822074081253,211.538461538462,2.02513247326842
212.32641236826,8.19519376608834,212.32641236826,2.02512458122158
214.74358974359,8.64486791719296,214.74358974359,2.02511713359819
216.346153846154,9.13274422743439,216.346153846154,2.02511011693452
217.948717948718,9.63515431037153,217.948717948718,2.02510351835543
221.153846153846,10.7794946380751,221.153846153846,2.02509152670852
222.75641025641,11.4439012585972,222.75641025641,2.02508611056291
224.358974358974,12.1830616522876,224.358974358974,2.02508106629321
225.961538461538,12.9970959923042,225.961538461538,2.02507638353732
227.564102564103,13.8653612388168,227.564102564103,2.02507205236152
229.166666666667,14.7457515701044,229.166666666667,2.025068063239
230.769230769231,15.6522128836704,230.769230769231,2.02506440702983
232.371794871795,16.5513770107569,232.371794871795,2.02506107496192
233.974358974359,17.4282606165183,233.974358974359,2.02505805861314
235.576923076923,18.1911604105546,235.576923076923,2.02505534989448
237.179487179487,18.7052360592844,237.179487179487,2.02505294103415
238.782051282051,18.9322234547768,238.782051282051,2.02505082456249
240.384615384615,18.8539261937773,240.384615384615,2.02504899329786
241.98717948718,18.4892013368428,241.98717948718,2.02504744033318
245.192307692308,17.4881031712622,245.192307692308,2.02504514297279
246.794871794872,16.7286374819983,246.794871794872,2.02504438602506
248.397435897436,15.8490744874952,248.397435897436,2.02504388225111
250,14.9105390483953,250,2.02504362593963
251.602564102564,13.9904309528726,251.602564102564,2.02504361158727
253.205128205128,13.1798881326039,253.205128205128,2.02504383388951
256.410256410256,11.7397512951761,256.410256410256,2.02504496818222
258.012820512821,11.1235798969488,258.012820512821,2.02504587048189
259.615384615385,10.5381881878955,259.615384615385,2.02504699003932
261.217948717949,10.0066501380572,261.217948717949,2.02504832242247
264.423076923077,9.07290758078894,264.423076923077,2.02505160869603
266.025641025641,8.6684920937837,266.025641025641,2.02505355446181
267.628205128205,8.30565672648562,267.628205128205,2.02505569679223
269.230769230769,7.96888715172439,269.230769230769,2.02505803195918
272.435897435897,7.3718103645435,272.435897435897,2.02506326650528
274.038461538462,7.11065265541954,274.038461538462,2.02506615902854
275.641025641026,6.85976543924204,275.641025641026,2.02506923066729
277.24358974359,6.62661702276538,277.24358974359,2.02507247826592
280.448717948718,6.21592323434126,280.448717948718,2.025079489223
282.051282051282,6.03624122610567,282.051282051282,2.0250832467613
283.653846153846,5.86253311572374,283.653846153846,2.02508716861182
285.25641025641,5.6941565367119,285.25641025641,2.02509125208799
288.461538461538,5.39338923093223,288.461538461538,2.02509989358482
290.064102564103,5.26013348087932,290.064102564103,2.02510444663686
293.269230769231,5.01762820625713,293.269230769231,2.02511400548908
294.871794871795,4.90792078743238,294.871794871795,2.02511900675913
296.474358974359,4.80273839621746,296.474358974359,2.02512415301762
298.076923076923,4.7024703796,298.076923076923,2.02512944216473
301.282051282051,4.51412675414994,301.282051282051,2.02514044103252
302.884615384615,4.42556713278903,302.884615384615,2.02514614685412
306.089743589744,4.2662025289297,306.089743589744,2.02515796194458
307.692307692308,4.19271768936265,307.692307692308,2.02516406764188
310.897435897436,4.05227408444369,310.897435897436,2.02517666678908
312.5,3.98855519515722,312.5,2.0251831569621
315.705128205128,3.86872759496473,315.705128205128,2.02519651065492
317.307692307692,3.81293791431874,317.307692307692,2.02520337116353
320.512820512821,3.70722290469818,320.512820512821,2.02521745228422
322.115384615385,3.65641878476801,322.115384615385,2.0252246701251
325.320512820513,3.56272828484465,325.320512820513,2.0252394537176
326.923076923077,3.51699753670696,326.923076923077,2.02524701691518
330.128205128205,3.43307541328318,330.128205128205,2.02526247997944
331.730769230769,3.39374218378012,331.730769230769,2.0252703774889
334.935897435897,3.3202404039109,334.935897435897,2.02528649879778
336.538461538462,3.28576899525591,336.538461538462,2.0252947204187
339.74358974359,3.21883961678563,339.74358974359,2.02531148035483
341.346153846154,3.18629321985404,341.346153846154,2.02532001665407
344.551282051282,3.12457247958025,344.551282051282,2.02533739706401
346.153846153846,3.096294051831,346.153846153846,2.02534623930679
350.961538461538,3.01875106155393,350.961538461538,2.02537336345863
352.564102564103,2.9940961910426,352.564102564103,2.02538260113083
355.769230769231,2.94716300263047,355.769230769231,2.02540136598894
357.371794871795,2.92398101412971,357.371794871795,2.0254108916041
360.576923076923,2.87901128390534,360.576923076923,2.02543022541962
362.179487179487,2.85790228726294,362.179487179487,2.02544003215887
366.98717948718,2.79738830263784,366.98717948718,2.02547000329262
368.589743589744,2.77810907473206,368.589743589744,2.02548017506773
371.794871794872,2.74014369596091,371.794871794872,2.02550078684096
373.397435897436,2.72342069400938,373.397435897436,2.02551122559969
378.205128205128,2.67487217313912,378.205128205128,2.02554306622043
379.807692307692,2.65982470599221,379.807692307692,2.0255538526355
383.012820512821,2.62970197022993,383.012820512821,2.02557568147888
384.615384615385,2.61480166332761,384.615384615385,2.02558672285
389.423076923077,2.57201792020146,389.423076923077,2.02562034865925
391.025641025641,2.55809345218385,391.025641025641,2.02563172286356
394.230769230769,2.53270006653413,394.230769230769,2.02565471684891
395.833333333333,2.52001181742153,395.833333333333,2.02566633572343
400.641025641026,2.48504151989984,400.641025641026,2.02570167463575
402.24358974359,2.47443094252017,402.24358974359,2.02571361363434
407.051282051282,2.4427919588119,407.051282051282,2.0257499030696
408.653846153846,2.43266261889736,408.653846153846,2.02576215573941
413.461538461538,2.40381277512356,413.461538461538,2.02579937713142
415.064102564103,2.3953379921317,415.064102564103,2.02581193753691
419.871794871795,2.3685896875836,419.871794871795,2.0258500737954
421.474358974359,2.36112254383615,421.474358974359,2.02586293646886
426.282051282051,2.33748665090803,426.282051282051,2.0259019718393
427.884615384615,2.32904206223579,427.884615384615,2.02591513173679
432.692307692308,2.3056852833622,432.692307692308,2.0259550516757
434.294871794872,2.2989495879871,434.294871794872,2.02596850413778
439.102564102564,2.28229714063036,439.102564102564,2.02600929520142
440.705128205128,2.27577956138495,440.705128205128,2.02602303591813
445.512820512821,2.25755717539463,445.512820512821,2.02606468566304
447.115384615385,2.25256259513655,447.115384615385,2.02607871064252
451.923076923077,2.23250590448317,451.923076923077,2.02612120753639
453.525641025641,2.22598860018255,453.525641025641,2.02613551307676
458.333333333333,2.2097767622225,458.333333333333,2.02617884641858
459.935897435897,2.20627953480622,459.935897435897,2.02619342908273
464.74358974359,2.19665105799255,464.74358974359,2.02623758893091
466.346153846154,2.19218015786369,466.346153846154,2.02625244552374
472.75641025641,2.17446498699365,472.75641025641,2.02631255017953
474.358974358974,2.17004596337231,474.358974358974,2.02632774502594
479.166666666667,2.15578389889244,479.166666666667,2.02637373166943
480.769230769231,2.15132519178015,480.769230769231,2.02638919403783
487.179487179487,2.1335366001108,487.179487179487,2.02645170673378
488.782051282051,2.12948960681185,488.782051282051,2.02646749995317
493.589743589744,2.11774094928221,493.589743589744,2.0265152733788
495.192307692308,2.11379455101293,495.192307692308,2.02653132864022
501.602564102564,2.09993454515238,501.602564102564,2.026596199998
503.205128205128,2.09672455766315,503.205128205128,2.02661257976178
509.615384615385,2.08419366465085,509.615384615385,2.02667874274937
511.217948717949,2.08102885065626,511.217948717949,2.02669544387696
517.628205128205,2.06940692320206,517.628205128205,2.02676288643792
519.230769230769,2.0664294151626,519.230769230769,2.02677990603482
524.038461538462,2.05733113520778,524.038461538462,2.02683134460453
525.641025641026,2.05449813156745,525.641025641026,2.02684861704219
532.051282051282,2.04339161758405,532.051282051282,2.02691833536439
533.653846153846,2.04053942582222,533.653846153846,2.02693592160486
540.064102564103,2.03146885674114,540.064102564103,2.02700689041701
541.666666666667,2.02917946624184,541.666666666667,2.02702478813511
548.076923076923,2.02022893711083,548.076923076923,2.02709699848144
549.679487179487,2.01809252955581,549.679487179487,2.02711520552128
557.692307692308,2.00697246031998,557.692307692308,2.02720716345264
559.294871794872,2.00483251872897,559.294871794872,2.02722573904916
565.705128205128,1.99764489191357,565.705128205128,2.02730065234911
567.307692307692,1.99616542319718,567.307692307692,2.02731953304883
573.717948717949,1.98871171984211,573.717948717949,2.02739566329815
575.320512820513,1.98680508552266,575.320512820513,2.02741484739355
581.730769230769,1.9806519635572,581.730769230769,2.02749218799787
583.333333333333,1.97913634734965,583.333333333333,2.02751167389724
591.346153846154,1.97316100121828,591.346153846154,2.02761000492354
592.948717948718,1.97163172288998,592.948717948718,2.02762985103549
600.961538461538,1.96567643217649,600.961538461538,2.027729978116
602.564102564103,1.96458483160578,602.564102564103,2.02775018246791
608.974358974359,1.95975992659077,608.974358974359,2.0278315946366
610.576923076923,1.95903930634954,610.576923076923,2.02785209612429
618.589743589744,1.95201726405357,618.589743589744,2.02795549187372
620.192307692308,1.95113835200671,620.192307692308,2.0279763483666
628.205128205128,1.94633528117355,628.205128205128,2.02808151513131
629.807692307692,1.9457739133783,629.807692307692,2.02810272504843
637.820512820513,1.93965400623366,637.820512820513,2.02820965521486
639.423076923077,1.93912082614216,639.423076923077,2.0282312170896
647.435897435897,1.93342195309732,647.435897435897,2.0283399035893
649.038461538462,1.93298448782161,649.038461538462,2.02836181605899
657.051282051282,1.92641825555317,657.051282051282,2.02847225231949
658.653846153846,1.92478854581377,658.653846153846,2.02849451411611
666.666666666667,1.92148619644584,666.666666666667,2.02860669401683
668.269230769231,1.92043483730534,668.269230769231,2.02862930395864
676.282051282051,1.91618619587549,676.282051282051,2.02874322179134
677.884615384616,1.91599145521066,677.884615384616,2.02876617877538
685.897435897436,1.91248954641362,685.897435897436,2.02888182920846
687.5,1.9116788641538,687.5,2.02890513220381
697.115384615385,1.9063512826378,697.115384615385,2.02904615829188
698.717948717949,1.90625586295563,698.717948717949,2.02906986375174
706.730769230769,1.90327393603001,706.730769230769,2.02918925146352
708.333333333334,1.90242600305553,708.333333333334,2.02921330091982
717.948717948718,1.89832737588719,717.948717948718,2.02935879909974
719.551282051282,1.89809105381566,719.551282051282,2.02938324882664
729.166666666667,1.89505137524074,729.166666666667,2.02953114539247
730.769230769231,1.89400327067048,730.769230769231,2.02955599432509
740.384615384616,1.8917675747383,740.384615384616,2.02970628310693
741.98717948718,1.89119991125634,741.98717948718,2.02973153025219
751.602564102564,1.88913641325924,751.602564102564,2.02988420549081
753.205128205128,1.88896923822929,753.205128205128,2.02990984992087
762.820512820513,1.88613163383123,762.820512820513,2.03006490623028
764.423076923077,1.88575035496106,764.423076923077,2.03009094707658
774.038461538462,1.88425265272106,774.038461538462,2.03024837941046
775.641025641026,1.88392851582081,775.641025641026,2.03027481585849
785.25641025641,1.88231049589549,785.25641025641,2.03043461947998
786.858974358974,1.88272852817587,786.858974358974,2.03046145076445
798.076923076923,1.88149972527393,798.076923076923,2.03065084661961
799.679487179487,1.88136832716968,799.679487179487,2.03067812826611
809.294871794872,1.88191766402396,809.294871794872,2.030842998548
810.897435897436,1.88244762233891,810.897435897436,2.03087067353746
822.115384615385,1.88578405031327,822.115384615385,2.03106596964276
823.717948717949,1.88690939701024,823.717948717949,2.03109409338952
833.333333333334,1.88577907203896,833.333333333334,2.03126401226345
834.935897435898,1.88528548117294,834.935897435898,2.03129252803045
846.153846153846,1.87980050781414,846.153846153846,2.03149370452722
847.75641025641,1.87891785088018,847.75641025641,2.03152266762444
858.974358974359,1.87450096872321,858.974358974359,2.03172697295965
860.576923076923,1.87408931073006,860.576923076923,2.03175638268796
871.794871794872,1.87159426138283,871.794871794872,2.03196381210326
873.397435897436,1.87150332566398,873.397435897436,2.03199366780156
884.615384615385,1.87081932293958,884.615384615385,2.03220421679212
886.217948717949,1.87079121155534,886.217948717949,2.03223451783381
899.038461538462,1.87003509951317,899.038461538462,2.03247892791501
900.641025641026,1.87001833833228,900.641025641026,2.03250972925798
911.858974358974,1.86897019658461,911.858974358974,2.03272689341352
913.461538461538,1.8687208450774,913.461538461538,2.032758138869
926.282051282051,1.86695102946578,926.282051282051,2.03301009894478
927.884615384616,1.86689138418203,927.884615384616,2.03304184338541
940.705128205128,1.86573672149546,940.705128205128,2.03329779272975
942.307692307692,1.86566623158846,942.307692307692,2.0333300355082
953.525641025641,1.86520778587013,953.525641025641,2.03355728383808
955.128205128205,1.86533640711132,955.128205128205,2.03358996906427
967.948717948718,1.86499229547586,967.948717948718,2.03385344008078
969.551282051282,1.86508799492022,969.551282051282,2.03388662250121
982.371794871795,1.86554642697645,982.371794871795,2.03415406877943
983.974358974359,1.86563815007348,983.974358974359,2.03418774782537
998.397435897436,1.86728279779498,998.397435897436,2.03449334003093
1000,1.8672547098546,1000,2.03452757024291
1012.82051282051,1.86922923716288,1012.82051282051,2.03480339430119
1014.42307692308,1.86966405864967,1014.42307692308,2.0348381200084
1028.84615384615,1.87330022178853,1028.84615384615,2.03515312668635
1030.44871794872,1.87350839987223,1030.44871794872,2.03518840235062
1043.26923076923,1.87672056195619,1043.26923076923,2.0354725858015
1044.87179487179,1.87720848175022,1044.87179487179,2.03550835591088
1059.29487179487,1.88080455448333,1059.29487179487,2.03583275709698
1060.89743589744,1.88124913862587,1060.89743589744,2.03586907603448
1075.32051282051,1.8866597733669,1075.32051282051,2.03619841410648
1076.92307692308,1.88752075059391,1076.92307692308,2.03623528130471
1091.34615384615,1.8929755059933,1091.34615384615,2.03656955122937
1092.94871794872,1.89413124238329,1092.94871794872,2.03660696613688
1107.37179487179,1.89296728012,1107.37179487179,2.03694616301639
1108.97435897436,1.89272899866736,1108.97435897436,2.03698412509594
1125,1.88976761212084,1125,2.03736675288028
1126.60256410256,1.8895107017695,1126.60256410256,2.03740531624361
1141.02564102564,1.88761178775564,1141.02564102564,2.03775484430708
1142.62820512821,1.88735084049875,1142.62820512821,2.03779395375377
1158.65384615385,1.88859501925173,1158.65384615385,2.03818804932679
1160.25641025641,1.88864653677371,1160.25641025641,2.03822775888527
1176.28205128205,1.89014644124496,1176.28205128205,2.03862785258478
1177.88461538462,1.88991889998638,1177.88461538462,2.03866816165874
1193.91025641026,1.88902102280397,1193.91025641026,2.03907424757338
1195.51282051282,1.88797195629744,1195.51282051282,2.0391151555766
1211.53846153846,1.88896419430754,1211.53846153846,2.03952722788933
1213.14102564103,1.88935173165168,1213.14102564103,2.0395687342444
1230.76923076923,1.89614285318366,1230.76923076923,2.04002889135701
1232.37179487179,1.89668826407203,1232.37179487179,2.04007104980987
1248.39743589744,1.89954213949802,1248.39743589744,2.04049562068628
1250,1.89996245490804,1250,2.04053837630691
1267.62820512821,1.90437027349179,1267.62820512821,2.04101226830092
1269.23076923077,1.90530134621194,1269.23076923077,2.04105567474185
1286.85897435897,1.90458359208609,1286.85897435897,2.04153672213851
1288.46153846154,1.90417331594654,1288.46153846154,2.0415807787424
1306.08974358974,1.90103600426752,1306.08974358974,2.04206897433867
1307.69230769231,1.90063550623724,1307.69230769231,2.04211368045304
1325.32051282051,1.90108673974036,1325.32051282051,2.04260901709355
1326.92307692308,1.9010206785415,1326.92307692308,2.04265437206973
1346.15384615385,1.90027566968378,1346.15384615385,2.04320284582882
1347.75641025641,1.90023348429747,1347.75641025641,2.04324890301008
1365.38461538462,1.89930492943287,1365.38461538462,2.043759093997
1366.98717948718,1.89938894276098,1366.98717948718,2.04380579869735
1386.21794871795,1.89869655247376,1386.21794871795,2.04437046043986
1387.82051282051,1.89902918523644,1387.82051282051,2.04441786589482
1407.05128205128,1.90080852876285,1407.05128205128,2.04499093217726
1408.65384615385,1.90086638727157,1408.65384615385,2.04503903763436
1427.88461538462,1.90223180555331,1427.88461538462,2.04562049942893
1429.48717948718,1.90219424065487,1429.48717948718,2.04566930413588
1450.32051282051,1.90356123653418,1450.32051282051,2.04630865561639
1451.92307692308,1.9037948450875,1451.92307692308,2.04635821251966
1472.75641025641,1.90638543063792,1472.75641025641,2.04700733686972
1474.35897435897,1.90657977551591,1474.35897435897,2.04705764509471
1493.58974358974,1.90880800004396,1493.58974358974,2.04766552583494
1495.19230769231,1.90910384880488,1495.19230769231,2.04771653093076
1516.02564102564,1.91157317039264,1516.02564102564,2.04838447078181
1517.62820512821,1.91184126492803,1517.62820512821,2.04843622550574
1540.0641025641,1.91526822394185,1540.0641025641,2.04916640825638
1541.66666666667,1.91568082346441,1541.66666666667,2.04921896517336
1562.5,1.91800679234967,1562.5,2.04990706679205
1564.10256410256,1.91816566853126,1564.10256410256,2.04996037150374
1586.53846153846,1.9204770534431,1586.53846153846,2.05071224027745
1588.14102564103,1.92049954652675,1588.14102564103,2.05076634520807
1610.57692307692,1.92282798582217,1610.57692307692,2.05152940984678
1612.17948717949,1.9225898029401,1612.17948717949,2.05158431396663
1634.61538461538,1.92482457901396,1634.61538461538,2.05235856000918
1636.21794871795,1.92501555672977,1636.21794871795,2.05241426228201
1658.65384615385,1.92735347258341,1658.65384615385,2.05319967517271
1660.25641025641,1.92753539315623,1660.25641025641,2.05325617455532
1684.29487179487,1.93060974521678,1684.29487179487,2.0541100350802
1685.89743589744,1.9310412096282,1685.89743589744,2.05416738355511
1709.9358974359,1.93406942636788,1709.9358974359,2.05503397144269
1711.53846153846,1.93414399135796,1711.53846153846,2.0550921678053
1735.57692307692,1.93794540374667,1735.57692307692,2.05597146491428
1737.17948717949,1.93821670632082,1737.17948717949,2.05603050795029
1761.21794871795,1.9415195368735,1761.21794871795,2.05692249599158
1762.82051282051,1.9420000112506,1762.82051282051,2.05698238447669
1788.46153846154,1.94706688209365,1788.46153846154,2.05794777770846
1790.0641025641,1.94741322874039,1790.0641025641,2.05800856313025
1814.10256410256,1.95194252309563,1814.10256410256,2.05892666780278
1815.70512820513,1.95209908019535,1815.70512820513,2.05898829611577
1841.34615384615,1.95849425245327,1841.34615384615,2.05998150469423
1842.94871794872,1.95870935192088,1842.94871794872,2.06004402720207
1870.19230769231,1.9653755284316,1870.19230769231,2.06111494673481
1871.79487179487,1.96576435029228,1871.79487179487,2.06117841447649
1897.4358974359,1.97255175473041,1897.4358974359,2.062201030257
1899.03846153846,1.97281309068644,1899.03846153846,2.06226538923158
1926.28205128205,1.97832308531281,1926.28205128205,2.06336750183271
1927.88461538462,1.97849328768055,1927.88461538462,2.06343280287495
1955.12820512821,1.98281417300798,1955.12820512821,2.06455091660882
1956.73076923077,1.98295130708752,1956.73076923077,2.06461715806675
1985.57692307692,1.98592460084374,1985.57692307692,2.06581842491791
1987.17948717949,1.98619690062576,1987.17948717949,2.06588565722678
2014.42307692308,1.9886127138041,2014.42307692308,2.06703657324669
2016.02564102564,1.98858296549759,2016.02564102564,2.06710474252457
2044.8717948718,1.99325988934189,2044.8717948718,2.06834067712274
2046.47435897436,1.99338524094634,2046.47435897436,2.06840983357698
2076.92307692308,1.99963097034052,2076.92307692308,2.06973366185762
2078.52564102564,2.00023021604297,2078.52564102564,2.06980385537535
2107.3717948718,2.00774686820082,2107.3717948718,2.07107619078295
2108.97435897436,2.00823311765258,2108.97435897436,2.0711473675248
2139.42307692308,2.01498082455271,2139.42307692308,2.07250954141472
2141.02564102564,2.01527806621828,2141.02564102564,2.0725817510171
2171.47435897436,2.02015079245114,2171.47435897436,2.07396352850453
2173.07692307692,2.02073660749703,2173.07692307692,2.07403676877905
2203.52564102564,2.03105776978202,2203.52564102564,2.07543810807228
2205.1282051282,2.03151083495942,2205.1282051282,2.07551237680823
2237.17948717949,2.04358573516149,2237.17948717949,2.07700853065719
2238.78205128205,2.04381216060824,2238.78205128205,2.07708387687407
2270.83333333333,2.06056100153148,2270.83333333333,2.07860155551288
2272.4358974359,2.06132931186728,2272.4358974359,2.07867797672336
2304.48717948718,2.0895838030327,2304.48717948718,2.08021713015147
2306.08974358974,2.09156219935745,2306.08974358974,2.08029462384287
2339.74358974359,2.13912418909222,2339.74358974359,2.08193376518872
2341.34615384615,2.14181341443161,2341.34615384615,2.08201237970911
2375,2.18659067452316,2375,2.08367502896886
2376.60256410256,2.18705793678616,2376.60256410256,2.08375476150422
2410.25641025641,2.14672555526323,2410.25641025641,2.08544085928515
2411.85897435897,2.14338571324743,2411.85897435897,2.0855217069931
2447.11538461538,2.08199772218031,2447.11538461538,2.08731315331938
2448.71794871795,2.08011004772602,2448.71794871795,2.08739516381997
2483.97435897436,2.05418050541958,2483.97435897436,2.08921215678442
2485.57692307692,2.05357094623791,2485.57692307692,2.08929532690854
2520.83333333333,2.04748873638841,2520.83333333333,2.09113779644584
2522.4358974359,2.04781525085747,2522.4358974359,2.09122212299309
2559.29487179487,2.0465762304756,2559.29487179487,2.09317547809256
2560.89743589744,2.04717497434274,2560.89743589744,2.09326100789663
